1,,,,,2,,,,,3,,,,,4,,,,,6,,,,,7,,,,,8,,,,,10,,,,,11,,,,,12,,,,,13,,,,,14,,,,,15,,,,,16,,,,,17,,,,,18,,,,,19,,,,,20,,,,,21,,,,,22,,,,,23,,,,,24,,,,,40,,,,,87,,,,,274,,,,,358,,,,,367,,,,,376,,,,,747,,,,,818,,,,,863,,,,,918,,,,,1009,,,,,1089,,,,,1151,,,,,1234,,,,,1288,,,,
Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,,Velocity(pixels/frame),Tortuosity(pixels/pixels),Mean Area(pixels.^2),Mean Covarience,
259.54786849711,467.710802023121,5536,0.436904385891289,0.965994134983918,350.918457157649,784.758995599275,3863,0.908591215240836,0.625730335012554,343.306047648137,727.479230299328,3274,0.637038517680248,4.41083328007752,424.267004341534,562.643753014954,4146,0.535215380979917,10.7814229230516,535.5753125,315.8190625,3200,0.680698916438387,5.69665793565576,607.901645338208,361.924131627057,5470,NaN,5.22868009915491,560.264400715564,447.252951699463,2795,0.629409706547172,2.67201249686896,651.996266666667,136.701333333333,3750,0.129112916117495,0.56294431821145,,,,,,826.751084128361,963.539028620989,2306,0.371013123075019,22.0872950840551,692.961676646707,376.82125748503,3340,0.205287469175238,4.00830446094438,632.262456140351,663.49216374269,4275,0.542019504646786,2.18580255829332,834.758665794637,759.114126880314,3058,0.534992605585087,16.460046158973,881.238914270357,525.82289707068,3721,0.900108092073034,8.33512173863552,902.133453022142,650.557151406343,3342,0.432786893969689,25.2090137992901,868.220629047179,262.168362627197,2162,0.348396734261016,11.9912870101774,851.701028138528,598.102002164502,3696,0.558181140073916,11.4354550205234,953,617,1,NaN,13.2523582806986,952.16704718417,559.26103500761,2628,0.501848524367047,6.41158940973061,940.839853580416,697.282315259666,4371,0.975707585790279,10.6466949227628,984.400245226835,432.517778945525,5709,0.658588738358119,0.82667505988683,1010.88091353997,187.455954323002,1226,0.431638420359805,3.01180947112121,815.712793733681,527.824194952132,3447,0.766359829415406,11.8040424441216,,,,,,753.440053970702,797.638396299152,5188,0.423076378103216,5.33420956389501,477.336383601757,595.183748169839,2732,0.337369646410863,20.0112830253571,786.197510373444,989.048409405256,3615,0.714742739670579,26.307364289458,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
259.534905139068,469.37226008473,5429,0.478320767042931,1.66150863348237,350.572930709086,784.63440280399,3709,0.994220994974665,0.367303541085294,342.690162427214,727.364082133006,3263,0.63073800298172,0.626557024985053,431.687229213947,564.784402723334,4847,0.617837807527745,7.72283097906197,534.749395926821,310.528477735589,2897,0.459894358731043,5.35466388630272,610.231458842706,358.686226568867,4908,NaN,3.98899237046,559.547925608011,446.144492131617,2796,0.640859636972879,1.31985574715295,652.648704358068,130.336866902238,3396,0.144267357889595,6.39782055810431,725.64522417154,796.240155945419,2565,0.629099084769815,39.917955872544,,,,,,691.67750533049,374.058635394456,3752,0.250306533628127,3.04650238547715,623.784848484848,659.034545454545,4950,0.327095265062695,9.57811006219051,838.359251968504,754.043963254593,3048,0.931011701408104,6.21858343893711,910.586538461538,532.651442307692,416,0.297724307425795,30.1315793764734,897.775700934579,652.965851905104,2782,0.920343798936666,4.97914062358065,884.566511627907,260.748837209302,2150,0.203250646466236,16.4074047233256,850.2269967305,605.228397944886,4282,0.635043959599321,7.27724435555936,957.499194847021,676.013687600644,2484,NaN,59.1849480737956,952.63147566719,567.694662480377,2548,0.230805420873536,8.44640551745188,928.917967008471,706.703522068658,2243,0.927522544042854,15.195082006101,984.473574045003,431.297226582941,5733,0.632465276451754,1.22275311710195,1012.44802494802,195.417879417879,962,0.334425638615192,8.11468356633261,843.718993070287,526.738933672748,7071,0.328839879846356,28.0272187939906,,,,,,778.018051771117,795.524863760218,2936,0.832995426469161,24.668704782991,490.459993724506,610.508942579228,3187,0.267239474583847,20.176489445379,798.541606367583,973.413350217077,5528,0.821653885762503,19.9206370814386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
260.587916199027,464.960531238309,5346,0.538434217784291,4.53565692119028,351.391214010092,781.035915701989,3369,0.94990669250792,3.69035187807024,336.881956155143,729.733839235526,3558,0.956499585616999,6.27303824505026,429.207639066906,563.990515252499,3901,0.533694962579192,2.60357919289008,534.3463878327,311.273384030418,2630,0.806326024141866,0.846936191223493,608.214244242307,355.754983549448,5167,NaN,3.55827772706876,559.971549404075,441.722798923491,2601,0.646145866487766,4.44193966048342,651.673399715505,128.156187766714,3515,0.144144243691022,2.38884504267537,749.596729666596,794.38330855808,4709,0.307044723895208,24.0233739865898,,,,,,685.497889182058,369.921899736148,3790,0.294891364277609,7.43641295576614,623.601356443105,655.199321778448,5308,0.27468960877121,3.83961065410083,834.46280734516,755.239028944911,3213,0.591847842905727,4.07559354045016,949.892932120364,544.224632610217,1429,0.745811259563004,40.9747643829834,911.046439628483,660.003095975232,3553,0.795688321520813,15.0211620583902,881.301659751037,258.663485477178,2410,0.175345175749181,3.87400950238521,853.976148923793,616.087453946093,5157,0.586511513437236,11.4880476759903,956.587586560657,698.390869453706,3899,NaN,22.395742839941,942.765223771093,584.047688921497,1363,0.486001359418141,19.0988062522557,,,,,,985.588245738636,424.958274147727,5632,0.671352633393383,6.43621091640798,1014.52453653217,201.320610687023,917,0.212583201345852,6.25732664920201,864.385736712267,522.827539807132,4459,0.307705966732322,21.0336229579051,809.249227600412,524.535873669756,2913,0.974137596446199,45.2667165769921,,,,,,469.495093383982,606.434314656537,3159,0.823106132138312,21.3571917394694,779.87389380531,979.157079646018,4972,0.629301430965438,19.5313573532549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
259.872720506141,466.23167100856,5374,0.465877506986009,1.45852706338848,350.394822006473,781.74811218986,3708,0.9627964625975,1.22475338832464,337.175910821098,726.621261555193,3678,0.827206238779909,3.12642753981933,434.73682735426,563.671804932735,3568,0.512048494803372,5.53836612954925,528.759547934528,310.551831644583,2566,0.701765858280226,5.63324221858977,609.784229256415,357.46769057876,5339,NaN,2.32340661804555,560.464310706788,444.721133659902,2858,0.657383061739583,3.03855638305759,651.520766773163,128.229233226837,3756,0.164712484393001,0.169211271292933,748.783221331021,795.173422935183,4613,0.243289546423652,1.13405314732364,,,,,,684.788133498146,374.609394313968,4045,0.349727600759988,4.74092380743868,640.480668944434,663.017622729725,5561,0.314006439114129,18.6020703224746,834.153892944039,755.836374695864,3288,0.520312863356012,0.672495392847448,949.884587983852,559.357397292805,4211,0.307575456473273,15.1327669830465,911.236427883071,668.770960488275,3113,0.91067502830723,8.76992267103632,879.502437043054,261.087733549959,2462,0.172196548397879,3.01897020046635,855.849264705882,633.497012867647,4352,0.962845185521851,17.5100343967734,955.369823265629,700.666051173833,3791,NaN,2.58058119467597,860.547841726619,565.941726618705,2780,0.633857224935145,84.1874324418864,,,,,,987.633291162118,427.363094162299,5533,0.913275863920458,3.15679744148852,1016.8893557423,201.978991596639,714,0.133304165877106,2.45475769043124,865.108750792644,506.98383005707,3154,0.86645932725905,15.8601982334588,802.594720496894,522.94099378882,3220,0.690769441781271,6.84296036999927,,,,,,471.080317460317,605.035873015873,3150,0.804728099112423,2.11390028017774,766.300707108299,977.507815407518,5374,0.640469509559227,13.673019770347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
260.484785875282,466.404770848986,5324,0.516335862105178,0.636071985593803,350.937378235458,782.07431116059,3593,0.930808015607678,0.633066371019889,333.705263157895,728.167867036011,3610,0.896043002409908,3.79965573643155,449.786200194363,543.493683187561,2058,0.649385238063866,25.1722112664648,526.956359102244,304.989609310058,2406,0.960622130826776,5.84720508136667,609.914331146889,359.535480023852,5031,NaN,2.07187830027225,560.187774524158,444.371888726208,2732,0.715897731782785,0.445470856526534,650.985841199334,127.302054414214,3602,0.183979297049264,1.07042324344768,753.193625845885,795.051517135997,4581,0.217624834282745,4.41208896200079,,,,,,684.434020618557,372.239432989691,3880,0.348913189339762,2.396270562783,657.606315789474,669.240350877193,5700,0.229327128553601,18.2211450095293,839.374747182895,755.696908407975,3461,0.490079719847126,5.22271670961007,951.764635124298,558.827586206897,2494,0.503280071519725,1.95327341584641,,,,,,887.774368231047,261.486010830325,2216,0.167254246263698,8.28151377291237,861.729961248215,648.564552314909,4903,0.682601250700177,16.1744655805937,942.062457221081,691.736310746064,5844,NaN,16.0257996727434,862.832274011299,572.73093220339,2832,0.507648326426392,7.16323553531546,,,,,,989.547725706409,426.370261888353,5804,0.749331724417691,2.15656568380471,1019.00795228628,200.493041749503,503,0.0671882465619644,2.58775931345805,865.110874955721,503.517534537726,2823,0.642044661112024,3.46629617019333,783.174120712115,520.130264871906,2303,0.85380531914169,19.6229430271039,,,,,,446.140269277846,608.90159118727,4085,0.293661706958347,25.2378640206473,756.272544357051,976.967806841046,5467,0.572792604816469,10.0426917416287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
260.200211677545,466.178338331275,5669,0.447510034503352,0.363667649227163,347.891444817782,779.424657534247,3869,0.846037092946954,4.03712456143075,335.904860699466,723.838767042086,3374,0.724654739513225,4.85585585682756,447.666210670315,546.929320565435,2193,0.875164524604724,4.03707316930556,531.041969330105,308.60008071025,2478,0.798071848136275,5.45231278134365,606.898976744186,357.682604651163,5375,NaN,3.53913962999773,558.681769532644,444.986443096682,2803,0.771630441327789,1.62656942942375,650.558120133482,127.343715239155,3596,0.161837841846894,0.429745197190454,752.160935041582,794.828500786694,4449,0.171248611597401,1.05649732103204,,,,,,684.519891500904,376.369801084991,3318,0.222104073093451,4.13126063219319,702.842156151801,688.312545322698,4137,0.169406296071068,49.0920548994752,844.516999740462,754.991175707241,3853,0.353062159962065,5.19045470172771,938.972872644203,546.081953169617,3502,0.832045121827544,18.0576950042952,914.651122019635,672.161290322581,2852,0.529656089881236,4.81190943718492,891.394513137558,261.481839258114,2588,0.118827073020087,3.62014731000727,855.861379310345,642.76,4350,0.770397710003863,8.25427656054852,950.618313953488,708.245348837209,3440,NaN,18.5943814933531,860.304767840449,560.301028357744,3209,0.620264292561602,12.6842736116694,,,,,,991.363892310399,426.051909202886,5683,0.627370346795188,1.84385725201091,,,,,,865.989737398129,497.664050709327,3313,0.63224647297151,5.91909385987442,802.926247896803,519.019349411105,3566,0.91101127363627,19.7833430309733,,,,,,439.874348149988,612.155947355351,4027,0.275969047129544,7.06063748179056,759.591545102709,990.171777314677,3359,0.588834652764574,13.6147200565487,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
259.84443231441,466.021652110626,5496,0.4454404001898,0.388753812808935,348.285861447335,779.008241050734,3883,0.852616588429379,0.573556593030039,332.773348519362,724.07944191344,3512,0.683808905174794,3.14074719260283,453.114411882778,551.097149739061,2491,0.895802340239126,6.85956970020777,522.134607726006,302.645559538033,2511,0.964961283792287,10.7143554699558,605.195913246101,353.073848359921,5579,NaN,4.91335525181797,562.10071942446,442.828902095715,3197,0.725609673530667,4.04279625180516,650.703632361035,125.029168959824,3634,0.165287230307352,2.31911584176624,731.99462943072,796.882563551736,2793,0.413355682447075,20.2706451755599,,,,,,685.941144708423,377.117440604752,3704,0.245008311233106,1.60590333812201,720.848928384736,691.174594877156,3826,0.154076285822635,18.2328048829845,860.905712319339,748.688919476944,2906,0.234556054582174,17.5587110456709,935.017803030303,552.723484848485,2640,0.687126626069506,7.72997533580787,925.408812729498,678.026315789474,3268,0.435635355580538,12.2526092378878,867.760169491525,260.157627118644,2360,0.240674956615099,23.6714118161355,857.959124789613,644.95599903823,4159,0.945719062419067,3.0369306662646,953.121812080537,720.147986577181,2980,NaN,12.1630706666178,860.445901639344,564.470309653916,2745,0.498932194813913,4.17166936319303,,,,,,988.937403532842,426.78631452581,5831,0.689692834531092,2.5351920964601,,,,,,863.622075419763,505.345169281585,3633,0.807108083993458,8.03774879956399,797.861507638367,524.944402704733,3993,0.958894436411548,7.79473222232555,796.223233030091,784.568579426172,2858,0.999476209081238,21.2477949698445,438.74814986124,612.454440333025,4324,0.370164544876914,1.16508396405556,766.359223300971,995.702804746494,1854,0.622586635978666,8.74035083087284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
257.727438136827,466.991994177584,5496,0.425216169923373,2.32878253060076,346.892411642412,777.570945945946,3848,0.868578769231104,2.00187901160071,334.666959321042,720.405618964004,3417,0.628460867709932,4.13312677425227,440.214970615527,550.284256108877,3233,0.586054364285236,12.925029247984,520.402030008826,303.564430714916,2266,0.516063808412397,1.96116031618375,601.496254013557,355.749197288619,5606,NaN,4.565629236725,559.583196586807,444.004594683295,3047,0.705927307027762,2.77852016343219,650.560216894977,126.92950913242,3504,0.157122329855192,1.90574415058461,735.404148544664,796.992974238876,2989,0.450189172527522,3.41130636387065,,,,,,687.56796769852,373.501211305518,3715,0.172402464738625,3.96530798119643,721.561177248677,695.619708994709,3024,0.295709717054095,4.50181496312891,871.379782379782,748.276237276237,2849,0.230152173674933,10.4821968227014,906.00487115022,543.757856693903,6364,0.839488179674478,30.3666380174785,952.368442292171,679.782082324455,2478,0.960120490665138,27.0167418887236,864.456750572082,260.517162471396,2185,0.361197132218752,3.3229267562215,853.745614035088,633.327192982456,3420,0.190656859942789,12.3686217163154,945.191060126582,727.440664556962,2528,NaN,10.7740418911351,,,,,,898.824345757335,672.162569389374,2522,0.87579592486922,45.811608266894,989.976815547221,427.255028980566,5866,0.560195255750123,1.14020637418556,,,,,,,,,,,825.664222030486,516.200747771067,6954,0.787730180553423,29.1451956447158,800.97223198594,779.093497363796,2845,0.949967560896611,7.24772479281659,430.3087517934,611.983070301291,3485,0.964962385446015,8.45255165345155,766.496027805362,994.126613704071,2014,0.420954283791029,1.58211683343393,,,,,,702,651.5,4,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
259.169566013551,467.106757004212,5461,0.410555160625908,1.44668701494129,345.357450037946,776.694662281811,3953,0.851289026951285,1.76747848281483,331.587412587413,719.135944055944,3575,0.739879770592408,3.33101823122642,437.306627822287,550.564821558631,2746,0.749664008309427,2.92184441313853,526.488328313253,303.521837349398,2656,0.677447247816859,6.08644734186165,605.202937976061,355.586325716358,5514,NaN,3.7102605227848,563.729444616817,442.059882097425,3223,0.918483577244124,4.57965935065084,650.557339449541,125.348910550459,3488,0.197093763626851,1.58060120112272,735.942805755396,797.610431654676,2780,0.453061145320325,0.819393221231777,,,,,,682.522161853017,373.607091792965,3497,0.229591935328339,5.04691661394663,,,,,,866.27838033261,750.346348517715,2766,0.399019060217729,5.50542127352528,920.720153340635,553.3713033954,3652,0.786176028751646,17.5771979401174,935.672290874525,682.634980988593,4208,0.586686658588456,16.9381375289262,859.207176420333,257.037590773174,2341,0.644011386898528,6.29805112537046,863.524987120041,656.427872230809,3882,0.936872223043925,25.0854045147768,935.620790629575,740.392972181552,3415,NaN,16.1044196122478,851.934375,563.712847222222,2880,0.684008079200855,8.54516442601859,,,,,,974.569949811794,444.767252195734,3188,0.872205582250793,23.3248681395489,,,,,,864.275872817955,504.929862842893,3208,0.98477807476683,0.774551790329118,807.50233580654,515.492992580379,3639,0.626064284203377,18.1756713389491,800.051333068046,780.066056506168,2513,0.653550739453499,1.33937526570764,430.19299270073,612.755912408759,3425,0.841068763274333,0.78146342883804,764.946107784431,994.963527490474,1837,0.793369837353226,1.76144167009691,998.113971850326,404.768966700996,2913,0.713736060226131,49.8388730862216,690.242052144659,681.922119428091,5945,0.329021710879464,32.6152523869727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
259.745697225149,465.567615033368,5694,0.448163035445371,1.6434370019533,346.261601085482,770.820624151967,3685,0.880567362574741,5.94321571774231,326.699837310195,715.005422993492,3688,0.957767048886245,6.39918716227483,428.970928196147,548.215761821366,2855,0.893992590421774,8.66036776970041,523.847105788423,300.38123752495,2505,0.671601580830211,4.10358668520451,604.704061895551,355.311939511166,5687,NaN,0.569355015174818,559.862360500507,443.596550557998,2957,0.684426991899769,4.16121250602903,650.260714285714,124.860714285714,3360,0.199162693108685,0.571246077208247,745.169103961712,795.249933528317,3761,0.224770369190536,9.52347258075676,,,,,,683.764264264264,372.932432432432,3330,0.196624924745675,1.41350049620837,,,,,,836.336605080831,759.253752886836,3464,0.486350937566003,31.2386260553032,927.583427922815,552.179057888763,3524,0.681580891953647,6.96605967089642,938.764748549323,685.513539651838,4136,0.850763569013752,4.22485437005325,851.669358266043,256.225244368891,2353,0.613125118977518,7.58146484577312,877.040102078017,650.8049580751,2743,0.893331804690825,14.6381520667658,921.99037999038,747.270081770082,4158,NaN,15.2670472091279,855.848621103117,569.063848920863,3336,0.737192981258356,6.62982214954743,847.150642988365,681.390079608083,1633,0.558418840205569,52.4911278474019,,,,,,,,,,,869.88851660067,507.324093816631,3283,0.797463321286192,6.1019760887156,812.254584681769,513.771844660194,3708,0.676131650728678,5.05432681326328,,,,,,435.29855907781,612.966282420749,3470,0.660126496123391,5.10989858732178,764.392168322618,991.126241963764,1711,0.866990004676262,3.87706192120389,988.447528653295,419.606196275072,5584,0.652743790058537,17.708289175278,683.26011923439,683.527769061814,6374,0.604593495770078,7.16418159385856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
256.407735982967,466.304293825408,5636,0.448188373596173,3.41828625146498,345.124155844156,770.159480519481,3850,0.708012472979256,1.31563390796709,328.039687137891,715.454808806489,3452,0.868250481589613,1.4132038669984,424.93604826546,561.049170437406,3315,0.713508170980735,13.452755582456,517.309674693705,297.405999155049,2367,0.969236430061125,7.18262129559402,619.368385036496,368.047445255474,4384,NaN,19.4225508042938,558.680120080053,444.679452968646,2998,0.805314559998583,1.60323736319421,650.140468227425,129.798302032416,3887,0.153223311788126,4.9390517177805,750.017116182573,792.547977178423,3856,0.264770524813066,5.55011626998408,,,,,,688.546499477534,373.375827237896,2871,0.267568913825472,4.80274635896473,717.321572951121,691.073134876884,2721,0.893960430708398,6.21655698990519,839.365932452276,762.308076358297,3405,0.392246975645453,4.30182707598741,923.331904161412,553.282471626734,3965,0.813426362963186,4.39237705245287,932.885631032599,680.709342560554,5491,0.521051055565235,7.59238648037324,846.930299302993,253.678966789668,2439,0.693447463794749,5.37979640560129,870.75,724.25,4,0.272727272727273,73.713903488434,921.980446284794,747.961812744421,4347,NaN,0.691802297891188,864.554712041885,581.347643979058,3820,0.400950654934992,15.0561495896463,839.647843485994,690.32014228546,2249,0.166431500251847,11.6635337610289,,,,,,,,,,,844.171691287308,505.705908953874,6634,0.379814531148172,25.7676857022133,,,,,,,,,,,446.285917496444,614.801209103841,2812,0.494503770822934,11.139524269548,763.101233299075,994.650565262076,1946,0.8748689290663,3.75331426156096,988.489792231256,418.977597109304,5535,0.527862486900343,0.630018349911512,671.796180555556,678.893402777778,2880,0.600248395338461,12.3652432603114,576.235970721506,334.38236319275,2869,0.344775874621615,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
257.170638530107,467.309987265781,5497,0.405359889384282,1.26231517159684,340.332037891669,773.599465630313,4117,0.497033103836087,5.89897381188468,332.792605430387,719.631426920855,3462,0.970556017887853,6.32727201631107,427.455047318612,555.217402733964,3804,0.605156244941465,6.35254836870077,525.409453848611,301.004790801661,3131,0.824445382927126,8.86327951008934,605.482448556113,353.868407401003,5783,NaN,19.8460158826849,561.759791921665,443.385250917993,3268,0.917504825847952,3.3405594740893,651.807726597325,129.39970282318,3365,0.150658887247812,1.71424379876589,760.945481335953,787.944499017682,4072,0.237962647172785,11.8583799948407,,,,,,683.232142857143,372.59693877551,3136,0.207785714860679,5.37113149397152,,,,,,830.834521384929,760.338085539715,1964,0.768203007572643,8.75590307309035,940.660249150623,548.361645904115,2649,0.914942731060026,18.0134967692974,947.92027385159,694.206051236749,4528,0.654180706652972,20.2040003411388,843.287396423899,248.811164413432,2293,0.988216614513585,6.07998695398263,891.884662080129,663.521651153379,2471,0.626591560142357,64.3009043084009,902.268679083708,756.196959965746,4671,NaN,21.362851306572,852.602721088435,556.51462585034,2940,0.823577641738201,27.5595514682759,798.317119694802,699.902241297091,2097,0.0825445296768123,42.4269413294487,971.703355704698,454.211409395973,2980,0.341232287475953,9.86962344761278,,,,,,811.644841815681,512.726272352132,3635,0.765513381594766,33.2758386640138,883.933500977927,503.966471081308,3579,0.69562799835729,72.3464746370761,,,,,,444.158812809164,619.966414996095,3841,0.521990329594295,5.58604746310143,764.978187919463,988.651565995526,1788,0.677965056293048,6.28577368722951,999.902210314802,398.951440053583,2986,0.7787842488315,23.0497343354338,685.92071197411,689.394822006473,4944,0.959169176730845,17.6006304890062,,,,,,960,753.5,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
258.189841946368,467.694548037649,5631,0.427930379030819,1.08934043851188,340.870893105044,774.126561776955,4322,0.528393338503926,0.753787296779568,330.71649928264,718.038450502152,3485,0.781265680351447,2.61682834883328,430.670364500792,565.745755037356,4417,0.633820666406039,11.0083816615501,516.187993680885,301.18672985782,3165,0.839935492400238,9.22325481839865,588.214141414141,333.99898989899,2970,NaN,26.324668723818,557.108813559322,450.415254237288,2950,0.846469378109854,8.42926725144507,652.185117413846,132.641964013419,3279,0.147923218994363,3.26415095455517,747.780322003578,793.244007155635,2795,0.472335350977235,14.1917654557513,,,,,,687.56657223796,374.368271954674,2824,0.209720299056374,4.68240315317907,722.85151389465,700.181252592285,2411,0.976744545356443,10.6554237436402,811.648482182138,777.496700395953,2273,0.80643957353631,25.7395059019344,955.015572858732,543.572858731924,1798,0.239252520904361,15.1330037119249,931.336185203825,676.466029189733,5961,0.567732886186793,24.2845707910505,841.172233400402,249.583903420523,2485,0.906803324585661,2.25189702008025,871.777777777778,703.468253968254,126,0.0723170197976469,44.7215593735003,931.10599078341,756.649769585253,3689,NaN,28.8408665372124,,,,,,792.186647860837,702.379407616361,2127,0.159198371219689,6.61203734716963,980.850380668653,474.472691161867,3021,0.752870106954605,22.2303307327658,,,,,,820.893063046308,529.43109540636,5377,0.559911259451304,19.0939966796821,876.651157710791,510.903232852774,4578,0.823986991318554,10.0573946593778,,,,,,453.105591612581,628.415127309036,4006,0.568216463995789,12.3055105828292,763.444147752559,991.744103248776,2247,0.533047433074778,3.45211035403224,993.886695719046,409.739041271469,3901,0.894052349422134,12.351467762492,675.223545579478,718.005038937242,2183,0.736407188881278,30.544621158236,613.087370713119,381.303756124115,3674,0.977034940810058,59.6627421089701,871.240831295844,753.345558272209,2454,0.547901415917776,88.7593030690315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
